OBJECTID,ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,RPL_THEMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,6,CALIFORNIA,CA,6037,Los Angeles,6037134904,0.6841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,6,CALIFORNIA,CA,6037,Los Angeles,6037195600,0.6842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,6,CALIFORNIA,CA,6037,Los Angeles,6037980015,0.6856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,6,CALIFORNIA,CA,6037,Los Angeles,6037186201,0.6866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,6,CALIFORNIA,CA,6037,Los Angeles,6037540300,0.6868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,6,CALIFORNIA,CA,6037,Los Angeles,6037275102,0.6882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,6,CALIFORNIA,CA,6037,Los Angeles,6037131400,0.6894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,6,CALIFORNIA,CA,6037,Los Angeles,6037201200,0.6899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,6,CALIFORNIA,CA,6037,Los Angeles,6037183401,0.6913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,6,CALIFORNIA,CA,6037,Los Angeles,6037190802,0.6916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,6,CALIFORNIA,CA,6037,Los Angeles,6037212102,0.6922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6,CALIFORNIA,CA,6037,Los Angeles,6037101220,0.6927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,6,CALIFORNIA,CA,6037,Los Angeles,6037131702,0.6951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,6,CALIFORNIA,CA,6037,Los Angeles,6037211122,0.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,6,CALIFORNIA,CA,6037,Los Angeles,6037123601,0.6961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,6,CALIFORNIA,CA,6037,Los Angeles,6037124204,0.6966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,6,CALIFORNIA,CA,6037,Los Angeles,6037201601,0.6982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,6,CALIFORNIA,CA,6037,Los Angeles,6037302506,0.7005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6,CALIFORNIA,CA,6037,Los Angeles,6037119202,0.7007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,6,CALIFORNIA,CA,6037,Los Angeles,6037296902,0.7012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,6,CALIFORNIA,CA,6037,Los Angeles,6037222001,0.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,6,CALIFORNIA,CA,6037,Los Angeles,6037226002,0.7046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,6,CALIFORNIA,CA,6037,Los Angeles,6037127104,0.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,6,CALIFORNIA,CA,6037,Los Angeles,6037124902,0.7054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,6,CALIFORNIA,CA,6037,Los Angeles,6037191301,0.7062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,6,CALIFORNIA,CA,6037,Los Angeles,6037234800,0.7064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,6,CALIFORNIA,CA,6037,Los Angeles,6037237300,0.707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,6,CALIFORNIA,CA,6037,Los Angeles,6037238000,0.7076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,6,CALIFORNIA,CA,6037,Los Angeles,6037211804,0.7077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,6,CALIFORNIA,CA,6037,Los Angeles,6037530801,0.7081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,6,CALIFORNIA,CA,6037,Los Angeles,6037127300,0.7093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6,CALIFORNIA,CA,6037,Los Angeles,6037119201,0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,6,CALIFORNIA,CA,6037,Los Angeles,6037192520,0.7118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,6,CALIFORNIA,CA,6037,Los Angeles,6037293307,0.7119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,6,CALIFORNIA,CA,6037,Los Angeles,6037134103,0.7124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,6,CALIFORNIA,CA,6037,Los Angeles,6037123206,0.7138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,6,CALIFORNIA,CA,6037,Los Angeles,6037104310,0.714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,6,CALIFORNIA,CA,6037,Los Angeles,6037123205,0.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,6,CALIFORNIA,CA,6037,Los Angeles,6037234000,0.7173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,6,CALIFORNIA,CA,6037,Los Angeles,6037237900,0.7184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,6,CALIFORNIA,CA,6037,Los Angeles,6037293302,0.7222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,6,CALIFORNIA,CA,6037,Los Angeles,6037201700,0.7227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,6,CALIFORNIA,CA,6037,Los Angeles,6037238100,0.7228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,6,CALIFORNIA,CA,6037,Los Angeles,6037603004,0.7237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,6,CALIFORNIA,CA,6037,Los Angeles,6037104403,0.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,CALIFORNIA,CA,6037,Los Angeles,6037101110,0.7248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,6,CALIFORNIA,CA,6037,Los Angeles,6037134306,0.7253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,6,CALIFORNIA,CA,6037,Los Angeles,6037133000,0.7254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,6,CALIFORNIA,CA,6037,Los Angeles,6037127400,0.7256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,6,CALIFORNIA,CA,6037,Los Angeles,6037211910,0.7268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,6,CALIFORNIA,CA,6037,Los Angeles,6037131010,0.7282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,6,CALIFORNIA,CA,6037,Los Angeles,6037104401,0.7288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,6,CALIFORNIA,CA,6037,Los Angeles,6037530901,0.7292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,6,CALIFORNIA,CA,6037,Los Angeles,6037218701,0.7309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,6,CALIFORNIA,CA,6037,Los Angeles,6037131701,0.7317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,6,CALIFORNIA,CA,6037,Los Angeles,6037191110,0.7328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,6,CALIFORNIA,CA,6037,Los Angeles,6037132102,0.7348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,6,CALIFORNIA,CA,6037,Los Angeles,6037104201,0.7352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,6,CALIFORNIA,CA,6037,Los Angeles,6037201120,0.7357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,6,CALIFORNIA,CA,6037,Los Angeles,6037296901,0.7366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,6,CALIFORNIA,CA,6037,Los Angeles,6037181400,0.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,6,CALIFORNIA,CA,6037,Los Angeles,6037191710,0.7386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,6,CALIFORNIA,CA,6037,Los Angeles,6037139302,0.739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,6,CALIFORNIA,CA,6037,Los Angeles,6037603102,0.7402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,6,CALIFORNIA,CA,6037,Los Angeles,6037104821,0.7403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,6,CALIFORNIA,CA,6037,Los Angeles,6037104610,0.7411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,6,CALIFORNIA,CA,6037,Los Angeles,6037238200,0.7415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,6,CALIFORNIA,CA,6037,Los Angeles,6037199202,0.7426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,6,CALIFORNIA,CA,6037,Los Angeles,6037601302,0.7427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,6,CALIFORNIA,CA,6037,Los Angeles,6037218800,0.7435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,6,CALIFORNIA,CA,6037,Los Angeles,6037231300,0.7441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,6,CALIFORNIA,CA,6037,Los Angeles,6037294110,0.7449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,6,CALIFORNIA,CA,6037,Los Angeles,6037122121,0.7456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,6,CALIFORNIA,CA,6037,Los Angeles,6037301601,0.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,6,CALIFORNIA,CA,6037,Los Angeles,6037190201,0.7472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,6,CALIFORNIA,CA,6037,Los Angeles,6037122200,0.7476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,6,CALIFORNIA,CA,6037,Los Angeles,6037113421,0.7494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,6,CALIFORNIA,CA,6037,Los Angeles,6037127102,0.7509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,6,CALIFORNIA,CA,6037,Los Angeles,6037543502,0.7513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,6,CALIFORNIA,CA,6037,Los Angeles,6037221900,0.7529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,6,CALIFORNIA,CA,6037,Los Angeles,6037183221,0.7534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,6,CALIFORNIA,CA,6037,Los Angeles,6037531202,0.7538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,6,CALIFORNIA,CA,6037,Los Angeles,6037231400,0.7548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,6,CALIFORNIA,CA,6037,Los Angeles,6037109603,0.7566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,6,CALIFORNIA,CA,6037,Los Angeles,6037113233,0.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,6,CALIFORNIA,CA,6037,Los Angeles,6037231500,0.7575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,6,CALIFORNIA,CA,6037,Los Angeles,6037237201,0.7599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,6,CALIFORNIA,CA,6037,Los Angeles,6037121801,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,6,CALIFORNIA,CA,6037,Los Angeles,6037203710,0.7604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,6,CALIFORNIA,CA,6037,Los Angeles,6037201602,0.7605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,6,CALIFORNIA,CA,6037,Los Angeles,6037192620,0.7624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,6,CALIFORNIA,CA,6037,Los Angeles,6037235202,0.7629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,6,CALIFORNIA,CA,6037,Los Angeles,6037121900,0.7639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,6,CALIFORNIA,CA,6037,Los Angeles,6037320201,0.7658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,6,CALIFORNIA,CA,6037,Los Angeles,6037104704,0.7674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,6,CALIFORNIA,CA,6037,Los Angeles,6037127806,0.7686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,6,CALIFORNIA,CA,6037,Los Angeles,6037293201,0.7688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,6,CALIFORNIA,CA,6037,Los Angeles,6037207101,0.7691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,6,CALIFORNIA,CA,6037,Los Angeles,6037530700,0.7701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,6,CALIFORNIA,CA,6037,Los Angeles,6037183620,0.7716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,6,CALIFORNIA,CA,6037,Los Angeles,6037201110,0.7727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,6,CALIFORNIA,CA,6037,Los Angeles,6037294120,0.7731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,6,CALIFORNIA,CA,6037,Los Angeles,6037237710,0.7733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6,CALIFORNIA,CA,6037,Los Angeles,6037119341,0.7734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,6,CALIFORNIA,CA,6037,Los Angeles,6037211201,0.7737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,6,CALIFORNIA,CA,6037,Los Angeles,6037702803,0.7749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,6,CALIFORNIA,CA,6037,Los Angeles,6037106405,0.7758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,6,CALIFORNIA,CA,6037,Los Angeles,6037219700,0.7771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,6,CALIFORNIA,CA,6037,Los Angeles,6037190520,0.7773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,6,CALIFORNIA,CA,6037,Los Angeles,6037123020,0.7775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,6,CALIFORNIA,CA,6037,Los Angeles,6037199110,0.7776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,6,CALIFORNIA,CA,6037,Los Angeles,6037211202,0.7782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6,CALIFORNIA,CA,6037,Los Angeles,6037119400,0.7792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,6,CALIFORNIA,CA,6037,Los Angeles,6037123204,0.7798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,6,CALIFORNIA,CA,6037,Los Angeles,6037191204,0.7807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,6,CALIFORNIA,CA,6037,Los Angeles,6037132501,0.7818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,6,CALIFORNIA,CA,6037,Los Angeles,6037541002,0.7827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6,CALIFORNIA,CA,6037,Los Angeles,6037119320,0.7834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,6,CALIFORNIA,CA,6037,Los Angeles,6037120400,0.7835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,6,CALIFORNIA,CA,6037,Los Angeles,6037208501,0.7837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,6,CALIFORNIA,CA,6037,Los Angeles,6037296500,0.7844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6,CALIFORNIA,CA,6037,Los Angeles,6037119002,0.7846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,6,CALIFORNIA,CA,6037,Los Angeles,6037540902,0.7857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,6,CALIFORNIA,CA,6037,Los Angeles,6037235201,0.7881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,6,CALIFORNIA,CA,6037,Los Angeles,6037186403,0.7885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,6,CALIFORNIA,CA,6037,Los Angeles,6037213310,0.7892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,6,CALIFORNIA,CA,6037,Los Angeles,6037600912,0.7894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,6,CALIFORNIA,CA,6037,Los Angeles,6037123203,0.7904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,6,CALIFORNIA,CA,6037,Los Angeles,6037204110,0.7907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,6,CALIFORNIA,CA,6037,Los Angeles,6037291120,0.791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,6,CALIFORNIA,CA,6037,Los Angeles,6037302401,0.7915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,6,CALIFORNIA,CA,6037,Los Angeles,6037535001,0.7951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,6,CALIFORNIA,CA,6037,Los Angeles,6037211410,0.7955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,6,CALIFORNIA,CA,6037,Los Angeles,6037229420,0.7956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,6,CALIFORNIA,CA,6037,Los Angeles,6037190902,0.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,6,CALIFORNIA,CA,6037,Los Angeles,6037234600,0.7981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,6,CALIFORNIA,CA,6037,Los Angeles,6037122120,0.7985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,6,CALIFORNIA,CA,6037,Los Angeles,6037183220,0.7991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,6,CALIFORNIA,CA,6037,Los Angeles,6037123104,0.7996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,6,CALIFORNIA,CA,6037,Los Angeles,6037219901,0.8002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,6,CALIFORNIA,CA,6037,Los Angeles,6037234501,0.8005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,6,CALIFORNIA,CA,6037,Los Angeles,6037237402,0.8009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,6,CALIFORNIA,CA,6037,Los Angeles,6037121802,0.8014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,6,CALIFORNIA,CA,6037,Los Angeles,6037601600,0.8019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,6,CALIFORNIA,CA,6037,Los Angeles,6037208000,0.8033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,6,CALIFORNIA,CA,6037,Los Angeles,6037123420,0.8035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,6,CALIFORNIA,CA,6037,Los Angeles,6037115302,0.8037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,6,CALIFORNIA,CA,6037,Los Angeles,6037127604,0.8038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,6,CALIFORNIA,CA,6037,Los Angeles,6037127210,0.8039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,6,CALIFORNIA,CA,6037,Los Angeles,6037302104,0.8042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,6,CALIFORNIA,CA,6037,Los Angeles,6037218900,0.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,6,CALIFORNIA,CA,6037,Los Angeles,6037134710,0.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,6,CALIFORNIA,CA,6037,Los Angeles,6037275500,0.8063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,6,CALIFORNIA,CA,6037,Los Angeles,6037222500,0.8064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,6,CALIFORNIA,CA,6037,Los Angeles,6037123304,0.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,6,CALIFORNIA,CA,6037,Los Angeles,6037109100,0.8074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,6,CALIFORNIA,CA,6037,Los Angeles,6037186404,0.8075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,6,CALIFORNIA,CA,6037,Los Angeles,6037122420,0.8097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,6,CALIFORNIA,CA,6037,Los Angeles,6037192700,0.8098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,6,CALIFORNIA,CA,6037,Los Angeles,6037291110,0.8102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,6,CALIFORNIA,CA,6037,Los Angeles,6037236100,0.8104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,6,CALIFORNIA,CA,6037,Los Angeles,6037701801,0.8109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,6,CALIFORNIA,CA,6037,Los Angeles,6037541001,0.8121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,6,CALIFORNIA,CA,6037,Los Angeles,6037229200,0.8128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,6,CALIFORNIA,CA,6037,Los Angeles,6037128102,0.8129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,6,CALIFORNIA,CA,6037,Los Angeles,6037211310,0.8138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,6,CALIFORNIA,CA,6037,Los Angeles,6037192610,0.8149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,6,CALIFORNIA,CA,6037,Los Angeles,6037185203,0.8151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,6,CALIFORNIA,CA,6037,Los Angeles,6037192510,0.8152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,6,CALIFORNIA,CA,6037,Los Angeles,6037183820,0.8158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,6,CALIFORNIA,CA,6037,Los Angeles,6037609900,0.8164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,6,CALIFORNIA,CA,6037,Los Angeles,6037204700,0.8168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,6,CALIFORNIA,CA,6037,Los Angeles,6037106520,0.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,6,CALIFORNIA,CA,6037,Los Angeles,6037186301,0.8177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,6,CALIFORNIA,CA,6037,Los Angeles,6037127605,0.8181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,6,CALIFORNIA,CA,6037,Los Angeles,6037212701,0.8183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,6,CALIFORNIA,CA,6037,Los Angeles,6037531201,0.8186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,6,CALIFORNIA,CA,6037,Los Angeles,6037240401,0.8188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,6,CALIFORNIA,CA,6037,Los Angeles,6037232400,0.8191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,6,CALIFORNIA,CA,6037,Los Angeles,6037241110,0.8196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6,CALIFORNIA,CA,6037,Los Angeles,6037117510,0.8237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,6,CALIFORNIA,CA,6037,Los Angeles,6037208402,0.8242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,6,CALIFORNIA,CA,6037,Los Angeles,6037134002,0.8251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,6,CALIFORNIA,CA,6037,Los Angeles,6037195720,0.8254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,6,CALIFORNIA,CA,6037,Los Angeles,6037232300,0.8257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,6,CALIFORNIA,CA,6037,Los Angeles,6037241300,0.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,6,CALIFORNIA,CA,6037,Los Angeles,6037221810,0.8266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,6,CALIFORNIA,CA,6037,Los Angeles,6037221710,0.8276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,6,CALIFORNIA,CA,6037,Los Angeles,6037228500,0.8284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,6,CALIFORNIA,CA,6037,Los Angeles,6037572301,0.8286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,6,CALIFORNIA,CA,6037,Los Angeles,6037208620,0.8291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,6,CALIFORNIA,CA,6037,Los Angeles,6037234700,0.8292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,6,CALIFORNIA,CA,6037,Los Angeles,6037123510,0.8296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,6,CALIFORNIA,CA,6037,Los Angeles,6037123410,0.8302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,6,CALIFORNIA,CA,6037,Los Angeles,6037212304,0.8307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6,CALIFORNIA,CA,6037,Los Angeles,6037119342,0.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,6,CALIFORNIA,CA,6037,Los Angeles,6037190901,0.8311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,6,CALIFORNIA,CA,6037,Los Angeles,6037242700,0.8316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,6,CALIFORNIA,CA,6037,Los Angeles,6037127805,0.8327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,6,CALIFORNIA,CA,6037,Los Angeles,6037221210,0.8331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,6,CALIFORNIA,CA,6037,Los Angeles,6037204410,0.8332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,6,CALIFORNIA,CA,6037,Los Angeles,6037218120,0.8336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,6,CALIFORNIA,CA,6037,Los Angeles,6037123303,0.8338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,6,CALIFORNIA,CA,6037,Los Angeles,6037228410,0.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,6,CALIFORNIA,CA,6037,Los Angeles,6037241001,0.8353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,6,CALIFORNIA,CA,6037,Los Angeles,6037185310,0.8356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,6,CALIFORNIA,CA,6037,Los Angeles,6037543501,0.8359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,6,CALIFORNIA,CA,6037,Los Angeles,6037294620,0.8361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,6,CALIFORNIA,CA,6037,Los Angeles,6037191610,0.8366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,6,CALIFORNIA,CA,6037,Los Angeles,6037219800,0.8371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,6,CALIFORNIA,CA,6037,Los Angeles,6037232800,0.8373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,6,CALIFORNIA,CA,6037,Los Angeles,6037600304,0.8374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,6,CALIFORNIA,CA,6037,Los Angeles,6037205110,0.8379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,6,CALIFORNIA,CA,6037,Los Angeles,6037291220,0.8381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
